기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20231,11215847,자양4동,CS100010,커피-음료,69.0,81.0,10.0,8.0,4.0,3.0,12.0
20231,11215850,구의1동,CS100010,커피-음료,57.0,73.0,1.0,1.0,4.0,3.0,16.0
20231,11215860,구의2동,CS100010,커피-음료,44.0,56.0,7.0,4.0,7.0,4.0,12.0
20231,11215870,구의3동,CS100010,커피-음료,52.0,83.0,1.0,1.0,5.0,4.0,31.0
20231,11230536,용신동,CS100010,커피-음료,91.0,119.0,5.0,6.0,3.0,3.0,28.0
20231,11230545,제기동,CS100010,커피-음료,73.0,77.0,3.0,2.0,9.0,7.0,4.0
20231,11230560,전농1동,CS100010,커피-음료,63.0,84.0,8.0,7.0,1.0,1.0,21.0
20231,11230570,전농2동,CS100010,커피-음료,20.0,29.0,3.0,1.0,7.0,2.0,9.0
20231,11230600,답십리1동,CS100010,커피-음료,35.0,50.0,6.0,3.0,6.0,3.0,15.0
20231,11230610,답십리2동,CS100010,커피-음료,22.0,33.0,3.0,1.0,0.0,0.0,11.0
20231,11230650,장안1동,CS100010,커피-음료,68.0,96.0,7.0,7.0,4.0,4.0,28.0
20231,11230660,장안2동,CS100010,커피-음료,56.0,82.0,2.0,2.0,9.0,7.0,26.0
20231,11230705,청량리동,CS100010,커피-음료,30.0,38.0,3.0,1.0,11.0,4.0,8.0
20231,11230710,회기동,CS100010,커피-음료,84.0,106.0,9.0,9.0,2.0,2.0,22.0
20231,11230720,휘경1동,CS100010,커피-음료,23.0,32.0,6.0,2.0,6.0,2.0,9.0
20231,11230730,휘경2동,CS100010,커피-음료,42.0,47.0,6.0,3.0,6.0,3.0,5.0
20231,11230740,이문1동,CS100010,커피-음료,59.0,76.0,7.0,5.0,3.0,2.0,17.0
20231,11230750,이문2동,CS100010,커피-음료,19.0,21.0,14.0,3.0,0.0,0.0,2.0
20231,11260520,면목2동,CS100010,커피-음료,36.0,40.0,10.0,4.0,15.0,6.0,4.0
20231,11260540,면목4동,CS100010,커피-음료,19.0,27.0,0.0,0.0,4.0,1.0,8.0
20231,11260550,면목5동,CS100010,커피-음료,16.0,20.0,10.0,2.0,5.0,1.0,4.0
20231,11260565,면목본동,CS100010,커피-음료,32.0,45.0,4.0,2.0,4.0,2.0,13.0
20231,11260570,면목7동,CS100010,커피-음료,29.0,37.0,11.0,4.0,8.0,3.0,8.0
20231,11260575,면목3·8동,CS100010,커피-음료,44.0,63.0,3.0,2.0,3.0,2.0,19.0
20231,11260580,상봉1동,CS100010,커피-음료,35.0,51.0,6.0,3.0,0.0,0.0,16.0
20231,11260590,상봉2동,CS100010,커피-음료,46.0,66.0,6.0,4.0,2.0,1.0,20.0
20231,11260600,중화1동,CS100010,커피-음료,21.0,24.0,4.0,1.0,8.0,2.0,3.0
20231,11260610,중화2동,CS100010,커피-음료,34.0,48.0,2.0,1.0,0.0,0.0,14.0
20231,11260620,묵1동,CS100010,커피-음료,39.0,52.0,8.0,4.0,4.0,2.0,13.0
20231,11260630,묵2동,CS100010,커피-음료,30.0,34.0,0.0,0.0,0.0,0.0,4.0
20231,11260655,망우본동,CS100010,커피-음료,63.0,82.0,13.0,11.0,9.0,7.0,19.0
20231,11260660,망우3동,CS100010,커피-음료,12.0,17.0,0.0,0.0,0.0,0.0,5.0
20231,11260680,신내1동,CS100010,커피-음료,40.0,60.0,7.0,4.0,3.0,2.0,20.0
20231,11260690,신내2동,CS100010,커피-음료,14.0,23.0,4.0,1.0,0.0,0.0,9.0
20231,11290525,성북동,CS100010,커피-음료,87.0,93.0,4.0,4.0,3.0,3.0,6.0
20231,11290555,삼선동,CS100010,커피-음료,67.0,80.0,5.0,4.0,4.0,3.0,13.0
20231,11290575,동선동,CS100010,커피-음료,127.0,160.0,1.0,2.0,6.0,10.0,33.0
20231,11290580,돈암1동,CS100010,커피-음료,6.0,8.0,0.0,0.0,13.0,1.0,2.0
20231,11290590,돈암2동,CS100010,커피-음료,9.0,13.0,8.0,1.0,0.0,0.0,4.0
20231,11290600,안암동,CS100010,커피-음료,94.0,132.0,5.0,6.0,2.0,3.0,38.0
20231,11290610,보문동,CS100010,커피-음료,27.0,31.0,7.0,2.0,3.0,1.0,4.0
20231,11290620,정릉1동,CS100010,커피-음료,16.0,21.0,0.0,0.0,0.0,0.0,5.0
20231,11290630,정릉2동,CS100010,커피-음료,20.0,29.0,10.0,3.0,10.0,3.0,9.0
20231,11290640,정릉3동,CS100010,커피-음료,21.0,25.0,0.0,0.0,0.0,0.0,4.0
20231,11290650,정릉4동,CS100010,커피-음료,26.0,30.0,7.0,2.0,7.0,2.0,4.0
20231,11290660,길음1동,CS100010,커피-음료,13.0,26.0,0.0,0.0,8.0,2.0,13.0
20231,11290685,길음2동,CS100010,커피-음료,36.0,51.0,10.0,5.0,4.0,2.0,15.0
20231,11290705,종암동,CS100010,커피-음료,50.0,64.0,2.0,1.0,0.0,0.0,14.0
20231,11290715,월곡1동,CS100010,커피-음료,23.0,36.0,3.0,1.0,3.0,1.0,13.0
20231,11290725,월곡2동,CS100010,커피-음료,41.0,53.0,4.0,2.0,2.0,1.0,12.0
20231,11290760,장위1동,CS100010,커피-음료,17.0,24.0,0.0,0.0,0.0,0.0,7.0
20231,11290770,장위2동,CS100010,커피-음료,16.0,19.0,5.0,1.0,21.0,4.0,3.0
20231,11290780,장위3동,CS100010,커피-음료,8.0,17.0,6.0,1.0,0.0,0.0,9.0
20231,11290810,석관동,CS100010,커피-음료,39.0,50.0,2.0,1.0,0.0,0.0,11.0
20231,11305534,삼양동,CS100010,커피-음료,17.0,22.0,9.0,2.0,9.0,2.0,5.0
20231,11305535,미아동,CS100010,커피-음료,37.0,47.0,4.0,2.0,2.0,1.0,10.0
20231,11305545,송중동,CS100010,커피-음료,51.0,67.0,8.0,5.0,10.0,7.0,16.0
20231,11305555,송천동,CS100010,커피-음료,42.0,55.0,7.0,4.0,4.0,2.0,13.0
20231,11305575,삼각산동,CS100010,커피-음료,17.0,30.0,0.0,0.0,3.0,1.0,13.0
20231,11305595,번1동,CS100010,커피-음료,48.0,59.0,14.0,8.0,7.0,4.0,11.0
20231,11305603,번2동,CS100010,커피-음료,15.0,18.0,17.0,3.0,11.0,2.0,3.0
20231,11305608,번3동,CS100010,커피-음료,15.0,19.0,0.0,0.0,0.0,0.0,4.0
20231,11305615,수유1동,CS100010,커피-음료,23.0,34.0,0.0,0.0,9.0,3.0,11.0
20231,11305625,수유2동,CS100010,커피-음료,30.0,35.0,6.0,2.0,6.0,2.0,5.0
20231,11305635,수유3동,CS100010,커피-음료,81.0,102.0,2.0,2.0,1.0,1.0,21.0
20231,11305645,우이동,CS100010,커피-음료,48.0,60.0,5.0,3.0,5.0,3.0,12.0
20231,11305660,인수동,CS100010,커피-음료,66.0,76.0,8.0,6.0,7.0,5.0,10.0
20231,11320511,창1동,CS100010,커피-음료,25.0,31.0,10.0,3.0,7.0,2.0,6.0
20231,11320512,창2동,CS100010,커피-음료,24.0,30.0,13.0,4.0,7.0,2.0,6.0
20231,11320513,창3동,CS100010,커피-음료,23.0,24.0,13.0,3.0,8.0,2.0,1.0
20231,11320514,창4동,CS100010,커피-음료,16.0,26.0,8.0,2.0,4.0,1.0,10.0
20231,11320515,창5동,CS100010,커피-음료,32.0,54.0,9.0,5.0,7.0,4.0,22.0
20231,11320521,도봉1동,CS100010,커피-음료,38.0,55.0,4.0,2.0,4.0,2.0,17.0
20231,11320522,도봉2동,CS100010,커피-음료,29.0,33.0,15.0,5.0,9.0,3.0,4.0
20231,11320660,쌍문1동,CS100010,커피-음료,32.0,34.0,0.0,0.0,3.0,1.0,2.0
20231,11320670,쌍문2동,CS100010,커피-음료,28.0,38.0,3.0,1.0,3.0,1.0,10.0
20231,11320680,쌍문3동,CS100010,커피-음료,17.0,23.0,4.0,1.0,9.0,2.0,6.0
20231,11320681,쌍문4동,CS100010,커피-음료,9.0,14.0,14.0,2.0,7.0,1.0,5.0
20231,11320690,방학1동,CS100010,커피-음료,50.0,68.0,3.0,2.0,6.0,4.0,18.0
20231,11320700,방학2동,CS100010,커피-음료,22.0,26.0,0.0,0.0,4.0,1.0,4.0
20231,11320710,방학3동,CS100010,커피-음료,17.0,22.0,0.0,0.0,5.0,1.0,5.0
20231,11350560,월계1동,CS100010,커피-음료,35.0,56.0,7.0,4.0,11.0,6.0,21.0
20231,11350570,월계2동,CS100010,커피-음료,18.0,25.0,4.0,1.0,8.0,2.0,7.0
20231,11350580,월계3동,CS100010,커피-음료,23.0,27.0,15.0,4.0,7.0,2.0,4.0
20231,11350595,공릉1동,CS100010,커피-음료,114.0,136.0,7.0,10.0,6.0,8.0,22.0
20231,11350600,공릉2동,CS100010,커피-음료,80.0,111.0,5.0,6.0,4.0,4.0,31.0
20231,11350611,하계1동,CS100010,커피-음료,27.0,38.0,5.0,2.0,8.0,3.0,11.0
20231,11350612,하계2동,CS100010,커피-음료,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20231,11350619,중계본동,CS100010,커피-음료,30.0,40.0,8.0,3.0,5.0,2.0,10.0
20231,11350621,중계1동,CS100010,커피-음료,12.0,28.0,7.0,2.0,4.0,1.0,16.0
20231,11350624,중계4동,CS100010,커피-음료,20.0,31.0,10.0,3.0,7.0,2.0,11.0
20231,11350625,중계2·3동,CS100010,커피-음료,10.0,25.0,8.0,2.0,4.0,1.0,15.0
20231,11350630,상계1동,CS100010,커피-음료,42.0,63.0,6.0,4.0,8.0,5.0,21.0
20231,11350640,상계2동,CS100010,커피-음료,74.0,101.0,4.0,4.0,6.0,6.0,27.0
20231,11350665,상계3·4동,CS100010,커피-음료,20.0,22.0,9.0,2.0,23.0,5.0,2.0
20231,11350670,상계5동,CS100010,커피-음료,33.0,43.0,5.0,2.0,7.0,3.0,10.0
20231,11350695,상계6·7동,CS100010,커피-음료,25.0,47.0,9.0,4.0,6.0,3.0,22.0
20231,11350700,상계8동,CS100010,커피-음료,3.0,9.0,11.0,1.0,11.0,1.0,6.0
20231,11350710,상계9동,CS100010,커피-음료,9.0,9.0,0.0,0.0,22.0,2.0,0.0
20231,11350720,상계10동,CS100010,커피-음료,8.0,12.0,8.0,1.0,17.0,2.0,4.0
20231,11380510,녹번동,CS100010,커피-음료,57.0,72.0,3.0,2.0,1.0,1.0,15.0
20231,11380520,불광1동,CS100010,커피-음료,41.0,53.0,6.0,3.0,6.0,3.0,12.0
20231,11380530,불광2동,CS100010,커피-음료,19.0,24.0,8.0,2.0,4.0,1.0,5.0
20231,11380551,갈현1동,CS100010,커피-음료,40.0,59.0,10.0,6.0,5.0,3.0,19.0
20231,11380552,갈현2동,CS100010,커피-음료,58.0,68.0,4.0,3.0,12.0,8.0,10.0
20231,11380560,구산동,CS100010,커피-음료,32.0,42.0,5.0,2.0,10.0,4.0,10.0
20231,11380570,대조동,CS100010,커피-음료,64.0,89.0,9.0,8.0,5.0,4.0,25.0
20231,11380580,응암1동,CS100010,커피-음료,40.0,66.0,3.0,2.0,5.0,3.0,26.0
20231,11380590,응암2동,CS100010,커피-음료,22.0,27.0,4.0,1.0,4.0,1.0,5.0
20231,11380600,응암3동,CS100010,커피-음료,61.0,72.0,4.0,3.0,6.0,4.0,11.0
20231,11380625,역촌동,CS100010,커피-음료,84.0,100.0,5.0,5.0,3.0,3.0,16.0
20231,11380631,신사1동,CS100010,커피-음료,25.0,37.0,3.0,1.0,0.0,0.0,12.0
20231,11380632,신사2동,CS100010,커피-음료,23.0,26.0,12.0,3.0,4.0,1.0,3.0
20231,11380640,증산동,CS100010,커피-음료,19.0,23.0,0.0,0.0,4.0,1.0,4.0
20231,11380650,수색동,CS100010,커피-음료,10.0,12.0,8.0,1.0,0.0,0.0,2.0
20231,11380690,진관동,CS100010,커피-음료,76.0,98.0,2.0,2.0,2.0,2.0,22.0
20231,11410520,천연동,CS100010,커피-음료,18.0,21.0,0.0,0.0,10.0,2.0,3.0
20231,11410555,북아현동,CS100010,커피-음료,19.0,27.0,11.0,3.0,4.0,1.0,8.0
20231,11410565,충현동,CS100010,커피-음료,74.0,95.0,1.0,1.0,10.0,9.0,21.0
20231,11410585,신촌동,CS100010,커피-음료,210.0,286.0,6.0,16.0,8.0,24.0,76.0
20231,11410615,연희동,CS100010,커피-음료,151.0,162.0,4.0,6.0,2.0,3.0,11.0
20231,11410620,홍제1동,CS100010,커피-음료,24.0,31.0,3.0,1.0,3.0,1.0,7.0
20231,11410640,홍제3동,CS100010,커피-음료,25.0,32.0,9.0,3.0,3.0,1.0,7.0
20231,11410655,홍제2동,CS100010,커피-음료,6.0,14.0,7.0,1.0,0.0,0.0,8.0
20231,11410660,홍은1동,CS100010,커피-음료,23.0,31.0,7.0,2.0,7.0,2.0,8.0
20231,11410685,홍은2동,CS100010,커피-음료,34.0,44.0,5.0,2.0,7.0,3.0,10.0
20231,11410690,남가좌1동,CS100010,커피-음료,7.0,15.0,0.0,0.0,0.0,0.0,8.0
20231,11410700,남가좌2동,CS100010,커피-음료,53.0,72.0,4.0,3.0,1.0,1.0,19.0
20231,11410710,북가좌1동,CS100010,커피-음료,8.0,15.0,13.0,2.0,13.0,2.0,7.0
20231,11410720,북가좌2동,CS100010,커피-음료,35.0,47.0,6.0,3.0,9.0,4.0,12.0
20231,11440555,아현동,CS100010,커피-음료,35.0,50.0,6.0,3.0,4.0,2.0,15.0
20231,11440565,공덕동,CS100010,커피-음료,66.0,83.0,6.0,5.0,6.0,5.0,17.0
20231,11440585,도화동,CS100010,커피-음료,37.0,60.0,5.0,3.0,3.0,2.0,23.0
20231,11440590,용강동,CS100010,커피-음료,55.0,71.0,7.0,5.0,4.0,3.0,16.0
20231,11440600,대흥동,CS100010,커피-음료,69.0,89.0,3.0,3.0,5.0,4.0,20.0
20231,11440610,염리동,CS100010,커피-음료,41.0,56.0,4.0,2.0,7.0,4.0,15.0
20231,11440630,신수동,CS100010,커피-음료,43.0,47.0,9.0,4.0,9.0,4.0,4.0
20231,11440655,서강동,CS100010,커피-음료,125.0,142.0,4.0,6.0,8.0,11.0,17.0
20231,11440660,서교동,CS100010,커피-음료,643.0,748.0,5.0,38.0,4.0,33.0,105.0
20231,11440680,합정동,CS100010,커피-음료,157.0,181.0,4.0,7.0,6.0,11.0,24.0
20231,11440690,망원1동,CS100010,커피-음료,146.0,160.0,8.0,13.0,7.0,11.0,14.0
20231,11440700,망원2동,CS100010,커피-음료,76.0,89.0,5.0,4.0,6.0,5.0,13.0
20231,11440710,연남동,CS100010,커피-음료,326.0,339.0,6.0,20.0,4.0,13.0,13.0
20231,11440720,성산1동,CS100010,커피-음료,66.0,70.0,7.0,5.0,6.0,4.0,4.0
20231,11440730,성산2동,CS100010,커피-음료,49.0,61.0,3.0,2.0,8.0,5.0,12.0
20231,11440740,상암동,CS100010,커피-음료,145.0,203.0,7.0,15.0,5.0,10.0,58.0
20231,11470510,목1동,CS100010,커피-음료,77.0,124.0,4.0,5.0,3.0,4.0,47.0
20231,11470520,목2동,CS100010,커피-음료,40.0,51.0,6.0,3.0,6.0,3.0,11.0
20231,11470530,목3동,CS100010,커피-음료,34.0,42.0,2.0,1.0,2.0,1.0,8.0
20231,11470540,목4동,CS100010,커피-음료,35.0,47.0,6.0,3.0,4.0,2.0,12.0
20231,11470550,목5동,CS100010,커피-음료,25.0,43.0,0.0,0.0,2.0,1.0,18.0
20231,11470560,신월1동,CS100010,커피-음료,20.0,27.0,7.0,2.0,11.0,3.0,7.0
20231,11470570,신월2동,CS100010,커피-음료,18.0,19.0,5.0,1.0,11.0,2.0,1.0
20231,11470580,신월3동,CS100010,커피-음료,11.0,17.0,6.0,1.0,6.0,1.0,6.0
20231,11470590,신월4동,CS100010,커피-음료,18.0,21.0,5.0,1.0,0.0,0.0,3.0
20231,11470600,신월5동,CS100010,커피-음료,19.0,25.0,0.0,0.0,12.0,3.0,6.0
20231,11470610,신월6동,CS100010,커피-음료,13.0,18.0,0.0,0.0,0.0,0.0,5.0
20231,11470611,신월7동,CS100010,커피-음료,7.0,16.0,0.0,0.0,6.0,1.0,9.0
20231,11470620,신정1동,CS100010,커피-음료,30.0,43.0,5.0,2.0,5.0,2.0,13.0
20231,11470630,신정2동,CS100010,커피-음료,35.0,43.0,9.0,4.0,5.0,2.0,8.0
20231,11470640,신정3동,CS100010,커피-음료,30.0,48.0,15.0,7.0,4.0,2.0,18.0
20231,11470650,신정4동,CS100010,커피-음료,75.0,99.0,3.0,3.0,2.0,2.0,24.0
20231,11470670,신정6동,CS100010,커피-음료,17.0,28.0,7.0,2.0,7.0,2.0,11.0
20231,11470680,신정7동,CS100010,커피-음료,17.0,29.0,3.0,1.0,0.0,0.0,12.0
20231,11500510,염창동,CS100010,커피-음료,53.0,75.0,8.0,6.0,5.0,4.0,22.0
20231,11500520,등촌1동,CS100010,커피-음료,50.0,71.0,6.0,4.0,6.0,4.0,21.0
20231,11500530,등촌2동,CS100010,커피-음료,20.0,28.0,0.0,0.0,0.0,0.0,8.0
20231,11500535,등촌3동,CS100010,커피-음료,41.0,66.0,5.0,3.0,8.0,5.0,25.0
20231,11500540,화곡1동,CS100010,커피-음료,60.0,85.0,7.0,6.0,1.0,1.0,25.0
20231,11500550,화곡2동,CS100010,커피-음료,13.0,16.0,6.0,1.0,13.0,2.0,3.0
20231,11500560,화곡3동,CS100010,커피-음료,35.0,42.0,0.0,0.0,2.0,1.0,7.0
20231,11500570,화곡4동,CS100010,커피-음료,34.0,40.0,8.0,3.0,3.0,1.0,6.0
20231,11500590,화곡본동,CS100010,커피-음료,31.0,40.0,5.0,2.0,10.0,4.0,9.0
20231,11500591,화곡6동,CS100010,커피-음료,46.0,63.0,2.0,1.0,6.0,4.0,17.0
20231,11500593,화곡8동,CS100010,커피-음료,28.0,41.0,5.0,2.0,0.0,0.0,13.0
20231,11500603,가양1동,CS100010,커피-음료,204.0,294.0,4.0,13.0,7.0,20.0,90.0
20231,11500604,가양2동,CS100010,커피-음료,2.0,7.0,0.0,0.0,14.0,1.0,5.0
20231,11500605,가양3동,CS100010,커피-음료,5.0,7.0,0.0,0.0,14.0,1.0,2.0
20231,11500611,발산1동,CS100010,커피-음료,82.0,127.0,3.0,4.0,7.0,9.0,45.0
20231,11500615,우장산동,CS100010,커피-음료,37.0,54.0,4.0,2.0,6.0,3.0,17.0
20231,11500620,공항동,CS100010,커피-음료,44.0,58.0,14.0,8.0,10.0,6.0,14.0
20231,11500630,방화1동,CS100010,커피-음료,59.0,79.0,8.0,6.0,5.0,4.0,20.0
20231,11500640,방화2동,CS100010,커피-음료,46.0,59.0,10.0,6.0,14.0,8.0,13.0
20231,11500641,방화3동,CS100010,커피-음료,16.0,23.0,0.0,0.0,4.0,1.0,7.0
20231,11530510,신도림동,CS100010,커피-음료,54.0,75.0,4.0,3.0,1.0,1.0,21.0
20231,11530520,구로1동,CS100010,커피-음료,13.0,17.0,12.0,2.0,12.0,2.0,4.0
20231,11530530,구로2동,CS100010,커피-음료,55.0,67.0,5.0,3.0,2.0,1.0,12.0
20231,11530540,구로3동,CS100010,커피-음료,90.0,164.0,7.0,11.0,7.0,12.0,74.0
20231,11530550,구로4동,CS100010,커피-음료,22.0,33.0,3.0,1.0,6.0,2.0,11.0
20231,11530560,구로5동,CS100010,커피-음료,62.0,100.0,2.0,2.0,6.0,6.0,38.0
20231,11530595,가리봉동,CS100010,커피-음료,9.0,11.0,0.0,0.0,9.0,1.0,2.0
20231,11530720,고척1동,CS100010,커피-음료,30.0,54.0,4.0,2.0,6.0,3.0,24.0
20231,11530730,고척2동,CS100010,커피-음료,23.0,29.0,3.0,1.0,14.0,4.0,6.0
20231,11530740,개봉1동,CS100010,커피-음료,35.0,50.0,12.0,6.0,6.0,3.0,15.0
20231,11530750,개봉2동,CS100010,커피-음료,23.0,35.0,3.0,1.0,3.0,1.0,12.0
20231,11530760,개봉3동,CS100010,커피-음료,22.0,31.0,3.0,1.0,7.0,2.0,9.0
20231,11530770,오류1동,CS100010,커피-음료,20.0,26.0,8.0,2.0,8.0,2.0,6.0
20231,11530780,오류2동,CS100010,커피-음료,31.0,44.0,2.0,1.0,7.0,3.0,13.0
20231,11530790,수궁동,CS100010,커피-음료,15.0,27.0,11.0,3.0,0.0,0.0,12.0
20231,11530800,항동,CS100010,커피-음료,8.0,19.0,5.0,1.0,0.0,0.0,11.0
20231,11545510,가산동,CS100010,커피-음료,187.0,339.0,5.0,16.0,6.0,19.0,152.0
20231,11545610,독산1동,CS100010,커피-음료,61.0,88.0,1.0,1.0,7.0,6.0,27.0
20231,11545620,독산2동,CS100010,커피-음료,16.0,26.0,0.0,0.0,8.0,2.0,10.0
20231,11545630,독산3동,CS100010,커피-음료,31.0,38.0,13.0,5.0,5.0,2.0,7.0
20231,11545640,독산4동,CS100010,커피-음료,16.0,28.0,0.0,0.0,0.0,0.0,12.0
20231,11545670,시흥1동,CS100010,커피-음료,52.0,78.0,8.0,6.0,9.0,7.0,26.0
20231,11545680,시흥2동,CS100010,커피-음료,8.0,12.0,0.0,0.0,0.0,0.0,4.0
20231,11545690,시흥3동,CS100010,커피-음료,10.0,14.0,0.0,0.0,0.0,0.0,4.0
20231,11545700,시흥4동,CS100010,커피-음료,7.0,9.0,22.0,2.0,22.0,2.0,2.0
20231,11545710,시흥5동,CS100010,커피-음료,18.0,25.0,12.0,3.0,0.0,0.0,7.0
20231,11560515,영등포본동,CS100010,커피-음료,30.0,46.0,0.0,0.0,2.0,1.0,16.0
20231,11560535,영등포동,CS100010,커피-음료,83.0,141.0,1.0,2.0,5.0,7.0,58.0
20231,11560540,여의동,CS100010,커피-음료,239.0,375.0,5.0,17.0,3.0,12.0,136.0
20231,11560550,당산1동,CS100010,커피-음료,93.0,120.0,4.0,5.0,3.0,3.0,27.0
20231,11560560,당산2동,CS100010,커피-음료,73.0,98.0,6.0,6.0,6.0,6.0,25.0
20231,11560585,도림동,CS100010,커피-음료,28.0,30.0,3.0,1.0,3.0,1.0,2.0
20231,11560605,문래동,CS100010,커피-음료,102.0,129.0,3.0,4.0,5.0,6.0,27.0
20231,11560610,양평1동,CS100010,커피-음료,53.0,69.0,7.0,5.0,7.0,5.0,16.0
20231,11560620,양평2동,CS100010,커피-음료,62.0,86.0,5.0,4.0,1.0,1.0,24.0
20231,11560630,신길1동,CS100010,커피-음료,19.0,23.0,4.0,1.0,0.0,0.0,4.0
20231,11560650,신길3동,CS100010,커피-음료,18.0,21.0,14.0,3.0,14.0,3.0,3.0
20231,11560660,신길4동,CS100010,커피-음료,9.0,11.0,0.0,0.0,0.0,0.0,2.0
20231,11560670,신길5동,CS100010,커피-음료,13.0,15.0,0.0,0.0,7.0,1.0,2.0
20231,11560680,신길6동,CS100010,커피-음료,32.0,44.0,5.0,2.0,7.0,3.0,12.0
20231,11560690,신길7동,CS100010,커피-음료,14.0,22.0,5.0,1.0,5.0,1.0,8.0
20231,11560700,대림1동,CS100010,커피-음료,15.0,26.0,23.0,6.0,8.0,2.0,11.0
20231,11560710,대림2동,CS100010,커피-음료,17.0,26.0,4.0,1.0,0.0,0.0,9.0
20231,11560720,대림3동,CS100010,커피-음료,32.0,44.0,5.0,2.0,0.0,0.0,12.0
20231,11590510,노량진1동,CS100010,커피-음료,62.0,87.0,5.0,4.0,9.0,8.0,25.0
20231,11590520,노량진2동,CS100010,커피-음료,30.0,35.0,0.0,0.0,3.0,1.0,5.0
20231,11590530,상도1동,CS100010,커피-음료,65.0,84.0,1.0,1.0,10.0,8.0,19.0
20231,11590540,상도2동,CS100010,커피-음료,27.0,41.0,5.0,2.0,2.0,1.0,14.0
20231,11590550,상도3동,CS100010,커피-음료,28.0,36.0,14.0,5.0,0.0,0.0,8.0
20231,11590560,상도4동,CS100010,커피-음료,25.0,32.0,9.0,3.0,6.0,2.0,7.0
20231,11590605,흑석동,CS100010,커피-음료,63.0,87.0,10.0,9.0,7.0,6.0,24.0
20231,11590620,사당1동,CS100010,커피-음료,71.0,82.0,0.0,0.0,6.0,5.0,11.0
20231,11590630,사당2동,CS100010,커피-음료,29.0,51.0,2.0,1.0,2.0,1.0,22.0
20231,11590640,사당3동,CS100010,커피-음료,32.0,42.0,12.0,5.0,7.0,3.0,10.0
20231,11590650,사당4동,CS100010,커피-음료,15.0,21.0,0.0,0.0,0.0,0.0,6.0
20231,11590651,사당5동,CS100010,커피-음료,17.0,20.0,10.0,2.0,0.0,0.0,3.0
20231,11590660,대방동,CS100010,커피-음료,43.0,52.0,4.0,2.0,2.0,1.0,9.0
20231,11590670,신대방1동,CS100010,커피-음료,22.0,28.0,4.0,1.0,4.0,1.0,6.0
20231,11590680,신대방2동,CS100010,커피-음료,52.0,74.0,7.0,5.0,5.0,4.0,22.0
20231,11620525,보라매동,CS100010,커피-음료,39.0,51.0,0.0,0.0,4.0,2.0,12.0
20231,11620545,청림동,CS100010,커피-음료,16.0,21.0,14.0,3.0,14.0,3.0,5.0
20231,11620565,성현동,CS100010,커피-음료,27.0,28.0,7.0,2.0,4.0,1.0,1.0
20231,11620575,행운동,CS100010,커피-음료,45.0,57.0,9.0,5.0,7.0,4.0,12.0
20231,11620585,낙성대동,CS100010,커피-음료,84.0,105.0,3.0,3.0,4.0,4.0,21.0
20231,11620595,청룡동,CS100010,커피-음료,57.0,79.0,1.0,1.0,4.0,3.0,22.0
20231,11620605,은천동,CS100010,커피-음료,43.0,54.0,7.0,4.0,4.0,2.0,11.0
20231,11620615,중앙동,CS100010,커피-음료,28.0,40.0,3.0,1.0,3.0,1.0,12.0
20231,11620625,인헌동,CS100010,커피-음료,33.0,41.0,10.0,4.0,10.0,4.0,8.0
20231,11620630,남현동,CS100010,커피-음료,21.0,33.0,9.0,3.0,9.0,3.0,12.0
20231,11620645,서원동,CS100010,커피-음료,38.0,60.0,5.0,3.0,8.0,5.0,22.0
20231,11620655,신원동,CS100010,커피-음료,22.0,26.0,4.0,1.0,4.0,1.0,4.0
20231,11620665,서림동,CS100010,커피-음료,36.0,38.0,5.0,2.0,0.0,0.0,2.0
20231,11620685,신사동,CS100010,커피-음료,50.0,58.0,2.0,1.0,0.0,0.0,8.0
20231,11620695,신림동,CS100010,커피-음료,58.0,88.0,9.0,8.0,7.0,6.0,30.0
20231,11620715,난향동,CS100010,커피-음료,9.0,11.0,9.0,1.0,0.0,0.0,2.0
20231,11620725,조원동,CS100010,커피-음료,44.0,55.0,2.0,1.0,2.0,1.0,11.0
20231,11620735,대학동,CS100010,커피-음료,51.0,67.0,2.0,1.0,5.0,3.0,16.0
20231,11620745,삼성동,CS100010,커피-음료,7.0,7.0,0.0,0.0,14.0,1.0,0.0
20231,11620765,미성동,CS100010,커피-음료,33.0,43.0,9.0,4.0,5.0,2.0,10.0
20231,11620775,난곡동,CS100010,커피-음료,14.0,19.0,0.0,0.0,5.0,1.0,5.0
20231,11650510,서초1동,CS100010,커피-음료,98.0,136.0,7.0,9.0,4.0,5.0,38.0
20231,11650520,서초2동,CS100010,커피-음료,99.0,132.0,4.0,5.0,7.0,9.0,33.0
20231,11650530,서초3동,CS100010,커피-음료,177.0,231.0,5.0,12.0,4.0,10.0,54.0
20231,11650531,서초4동,CS100010,커피-음료,52.0,91.0,2.0,2.0,3.0,3.0,39.0
20231,11650540,잠원동,CS100010,커피-음료,53.0,69.0,6.0,4.0,1.0,1.0,16.0
20231,11650550,반포본동,CS100010,커피-음료,9.0,12.0,0.0,0.0,0.0,0.0,3.0
20231,11650560,반포1동,CS100010,커피-음료,64.0,81.0,6.0,5.0,6.0,5.0,17.0
20231,11650570,반포2동,CS100010,커피-음료,14.0,14.0,14.0,2.0,7.0,1.0,0.0
